leiloeiro,titulo,descricao,cidade,estado,tipo_imovel,area_total,valor_minimo,valor_avaliacao,desconto_percentual,data_primeiro_leilao,data_segundo_leilao,data_encerramento,url_original,imagem_principal,numero_processo,vara,comarca,comitente,criado_em,praca_tipo
Dênis de Oliveira Fernandes,"Lote A.T. 450 m² - Jd. Maracanã, Uberaba/MG",,Uberaba,MG,LOTE COMERCIAL,450.0,350000.0,,,,,2026-06-09,https://mercado.bomvalor.com.br/leiloeirodenis/imoveis/lote-comercial/lote-a-t-450-m-jd-maracana-uberaba-mg-118392,https://d3r4ngrkezrhn6.cloudfront.net/public/resale/fotos/imoveis/327x244/lote-comercial-uberaba-860620-1.jpg,,,,,2026-06-01T20:26:02,Praça Única
Dênis de Oliveira Fernandes,"Lote A.T. 450 m² - Jd. Maracanã, Uberaba/MG",,Uberaba,MG,LOTE COMERCIAL,450.0,350000.0,,,,,2026-06-09,https://mercado.bomvalor.com.br/leiloeirodenis/imoveis/lote-comercial/lote-a-t-450-m-jd-maracana-uberaba-mg-118393,https://d3r4ngrkezrhn6.cloudfront.net/public/resale/fotos/imoveis/327x244/lote-comercial-uberaba-860630-1.jpg,,,,,2026-06-01T20:26:02,Praça Única
Dênis de Oliveira Fernandes,"Lote A.T. 330,74 m² - Jd. Maracanã, Uberaba/MG",,Uberaba,MG,LOTE COMERCIAL,330.74,200000.0,,,,,2026-06-09,https://mercado.bomvalor.com.br/leiloeirodenis/imoveis/lote-comercial/lote-a-t-330-74-m-jd-maracana-uberaba-mg-118394,https://d3r4ngrkezrhn6.cloudfront.net/public/resale/fotos/imoveis/327x244/lote-comercial-uberaba-860645-1.jpg,,,,,2026-06-01T20:26:02,Praça Única
Dênis de Oliveira Fernandes,QUOTA-PARTE DE IMÓVEL RESIDENCIAL COM 3 QUARTOS EM ESMERALDA,,,,CASA,,62500.0,,,,,2026-06-09,https://mercado.bomvalor.com.br/leiloeirodenis/imoveis/casa/quota-parte-de-imovel-residencial-com-3-quartos-em-esmeralda-120695,https://d3r4ngrkezrhn6.cloudfront.net/public/bomvalorjudicial/fotos/imoveis/327x244/casa_esmeraldas_silverado-862166-1.jpg,,,,,2026-06-01T20:26:02,1ª Praça
Dênis de Oliveira Fernandes,"Sala A.T. 39,87 m² - Asa Sul, Brasília/DF",,Brasília,DF,ANDAR COMERCIAL,39.87,92108.59,,,,,2026-06-15,https://mercado.bomvalor.com.br/leiloeirodenis/imoveis/andar-comercial/sala-a-t-39-87-m-asa-sul-brasilia-df-120697,https://d3r4ngrkezrhn6.cloudfront.net/public/resale/fotos/imoveis/327x244/sala-ou-conjunto-comercial-brasilia-860144-1.jpg,,,,,2026-06-01T20:26:02,Praça Única
Dênis de Oliveira Fernandes,"Casa A.T. 249,9 m² - Jd. Bela Vista, Formosa/GO",,Formosa,GO,CASA,249.9,392473.12,,,,,2026-06-15,https://mercado.bomvalor.com.br/leiloeirodenis/imoveis/casa/casa-a-t-249-9-m-jd-bela-vista-formosa-go-120699,https://d3r4ngrkezrhn6.cloudfront.net/public/resale/fotos/imoveis/327x244/casa-formosa-860154-1.jpg,,,,,2026-06-01T20:26:02,Praça Única
Dênis de Oliveira Fernandes,"Apto - Ed. Chamonix, Icaraí, Niterói/RJ",,Niterói,RJ,APARTAMENTO MISTO,,331723.91,,,,,2026-06-15,https://mercado.bomvalor.com.br/leiloeirodenis/imoveis/apartamento-misto/apto-ed-chamonix-icarai-niteroi-rj-120700,https://d3r4ngrkezrhn6.cloudfront.net/public/resale/fotos/imoveis/327x244/apartamento-misto-niteroi-080321-1.jpg,,,,,2026-06-01T20:26:02,Praça Única
Dênis de Oliveira Fernandes,"Apto - Galo Branco, São Gonçalo/RJ",,São Gonçalo,RJ,CASA,,60000.0,,,,,2026-06-15,https://mercado.bomvalor.com.br/leiloeirodenis/imoveis/casa/apto-galo-branco-sao-goncalo-rj-120705,https://d3r4ngrkezrhn6.cloudfront.net/public/resale/fotos/imoveis/327x244/casa-sao-goncalo-080343-1.jpg,,,,,2026-06-01T20:26:02,Praça Única
Dênis de Oliveira Fernandes,"Casa A.T. 200 m² - Vila Nova Mazzei, São Paulo/SP",,São Paulo,SP,CASA,200.0,417900.0,,,,,2026-06-15,https://mercado.bomvalor.com.br/leiloeirodenis/imoveis/casa/casa-a-t-200-m-vila-nova-mazzei-sao-paulo-sp-120706,https://d3r4ngrkezrhn6.cloudfront.net/public/resale/fotos/imoveis/327x244/casa-sao-paulo-080350-1.jpg,,,,,2026-06-01T20:26:02,Praça Única
Dênis de Oliveira Fernandes,"Lote A.T. 910,8 m² - Set. dos Afonsos, Ap. de Goiânia/GO",,Ap. de Goiânia,GO,LOTE MISTO,910.8,490000.0,,,,,2026-06-15,https://mercado.bomvalor.com.br/leiloeirodenis/imoveis/lote-misto/lote-a-t-910-8-m-set-dos-afonsos-ap-de-goiania-go-120707,https://d3r4ngrkezrhn6.cloudfront.net/public/resale/fotos/imoveis/327x244/lote-misto-aparecida-de-goiania-860653-1.jpg,,,,,2026-06-01T20:26:02,Praça Única
Dênis de Oliveira Fernandes,"Leilão A.F. - Apartamento A.T. 47,00m², em Juiz de Fora/MG",,em Juiz de Fora,MG,APARTAMENTO,47.0,186190.3,,,,,2026-06-09,https://mercado.bomvalor.com.br/leiloeirodenis/imoveis/apartamento/leilao-a-f-apartamento-a-t-47-00m-em-juiz-de-fora-mg-121208,https://d3r4ngrkezrhn6.cloudfront.net/public/creditas/fotos/imoveis/327x244/apartamento_juiz_de_fora_mariano_procopio-821886-1.jpg,,,,,2026-06-01T20:26:02,1ª Praça
Dênis de Oliveira Fernandes,"Casa A.T. 96,87 m² - Tribobó, São Gonçalo/RJ",,São Gonçalo,RJ,CASA CONDOMINIO RESIDENCIAL,96.87,50400.0,,,,,2026-06-01,https://mercado.bomvalor.com.br/leiloeirodenis/imoveis/casa-condominio-residencial/casa-a-t-96-87-m-tribobo-sao-goncalo-rj-117735,https://d3r4ngrkezrhn6.cloudfront.net/public/resale/fotos/imoveis/327x244/casa_condominio-residencial-sao-goncalo-080373-1.jpg,,,,,2026-06-01T20:26:02,Praça Única
Dênis de Oliveira Fernandes,"Casa A.T. 96,87 m² - Tribobó, São Gonçalo/RJ",,São Gonçalo,RJ,CASA,96.87,49064.09,,,,,2026-06-01,https://mercado.bomvalor.com.br/leiloeirodenis/imoveis/casa/casa-a-t-96-87-m-tribobo-sao-goncalo-rj-117736,https://d3r4ngrkezrhn6.cloudfront.net/public/resale/fotos/imoveis/327x244/casa-sao-goncalo-maria-paula-450-quadra-i-casa-06-condominio-residencial-athenas-tribobo-sao-goncalo-rj-2-080379-1.jpg,,,,,2026-06-01T20:26:02,Praça Única
Dênis de Oliveira Fernandes,"Lote A.T. 1,732,8m² - Resid. Nova Conquista, Itaberaba/BA",,Itaberaba,BA,LOTE COMERCIAL,,396003.78,,,,,2026-06-01,https://mercado.bomvalor.com.br/leiloeirodenis/imoveis/lote-comercial/lote-a-t-1-732-8m-resid-nova-conquista-itaberaba-ba-117737,https://d3r4ngrkezrhn6.cloudfront.net/public/resale/fotos/imoveis/327x244/lote-comercial-itaberaba-677325-1.jpg,,,,,2026-06-01T20:26:02,Praça Única
Dênis de Oliveira Fernandes,"Lote A.T. 1.500 m² - Cond. Das Orquídeas, Petr. de Goiás/GO",,Petr. de Goiás,GO,LOTE CONDOMINIO RESIDENCIAL,1500.0,144856.3,,,,,2026-06-01,https://mercado.bomvalor.com.br/leiloeirodenis/imoveis/lote-condominio-residencial/lote-a-t-1-500-m-cond-das-orquideas-petr-de-goias-go-117740,https://d3r4ngrkezrhn6.cloudfront.net/public/resale/fotos/imoveis/327x244/lote_condominio-residencial-petrolina-de-goias-677385-1.jpg,,,,,2026-06-01T20:26:02,Praça Única
Dênis de Oliveira Fernandes,"Lote A.T. 1.500 m² - Cond. Das Orquídeas, Petr. de Goiás/GO",,Petr. de Goiás,GO,LOTE CONDOMINIO RESIDENCIAL,1500.0,144856.3,,,,,2026-06-01,https://mercado.bomvalor.com.br/leiloeirodenis/imoveis/lote-condominio-residencial/lote-a-t-1-500-m-cond-das-orquideas-petr-de-goias-go-117741,https://d3r4ngrkezrhn6.cloudfront.net/public/resale/fotos/imoveis/327x244/lote_condominio-residencial-petrolina-de-goias-677399-1.jpg,,,,,2026-06-01T20:26:02,Praça Única
Dênis de Oliveira Fernandes,"Lote A.T. 1.500 m² - Cond. Das Orquídeas, Petr. de Goiás/GO",,Petr. de Goiás,GO,LOTE CONDOMINIO RESIDENCIAL,1500.0,144856.3,,,,,2026-06-01,https://mercado.bomvalor.com.br/leiloeirodenis/imoveis/lote-condominio-residencial/lote-a-t-1-500-m-cond-das-orquideas-petr-de-goias-go-117742,https://d3r4ngrkezrhn6.cloudfront.net/public/resale/fotos/imoveis/327x244/lote_condominio-residencial-petrolina-de-goias-677411-1.jpg,,,,,2026-06-01T20:26:02,Praça Única
Dênis de Oliveira Fernandes,"Lote A.T. 700 m² - Garden Ville, Caetanópolis/MG",,Caetanópolis,MG,LOTE RESIDENCIAL,700.0,143386.58,,,,,2026-06-01,https://mercado.bomvalor.com.br/leiloeirodenis/imoveis/lote-residencial/lote-a-t-700-m-garden-ville-caetanopolis-mg-117746,https://d3r4ngrkezrhn6.cloudfront.net/public/resale/fotos/imoveis/327x244/lote-residencial-caetanopolis-677460-1.jpg,,,,,2026-06-01T20:26:02,Praça Única
Dênis de Oliveira Fernandes,"Lote A.T. 700 m² - Garden Ville, Caetanópolis/MG",,Caetanópolis,MG,LOTE RESIDENCIAL,700.0,146886.58,,,,,2026-06-01,https://mercado.bomvalor.com.br/leiloeirodenis/imoveis/lote-residencial/lote-a-t-700-m-garden-ville-caetanopolis-mg-117747,https://d3r4ngrkezrhn6.cloudfront.net/public/resale/fotos/imoveis/327x244/lote-residencial-caetanopolis-677473-1.jpg,,,,,2026-06-01T20:26:02,Praça Única
Dênis de Oliveira Fernandes,Lote A.T. 2.500 m² - Itaporanga/PB,,Itaporanga,PB,LOTE INDUSTRIAL,2500.0,232864.25,,,,,2026-06-01,https://mercado.bomvalor.com.br/leiloeirodenis/imoveis/lote-industrial/lote-a-t-2-500-m-itaporanga-pb-117749,https://d3r4ngrkezrhn6.cloudfront.net/public/resale/fotos/imoveis/327x244/lote-industrial-itaporanga-677495-1.jpg,,,,,2026-06-01T20:26:02,Praça Única
Dênis de Oliveira Fernandes,"Lote A.T. 2.453 m² - Lot. Morada Nobre, Surubim/PE",,Surubim,PE,LOTE RESIDENCIAL,2453.0,326235.0,,,,,2026-06-01,https://mercado.bomvalor.com.br/leiloeirodenis/imoveis/lote-residencial/lote-a-t-2-453-m-lot-morada-nobre-surubim-pe-117857,https://d3r4ngrkezrhn6.cloudfront.net/public/resale/fotos/imoveis/327x244/lote-residencial-surubim-677527-1.jpg,,,,,2026-06-01T20:26:02,Praça Única
Dênis de Oliveira Fernandes,"Apto - Padre Miguel, Rio de Janeiro/RJ",,Rio de Janeiro,RJ,APARTAMENTO MISTO,,62550.0,,,,,2026-06-30,https://mercado.bomvalor.com.br/leiloeirodenis/imoveis/apartamento-misto/apto-padre-miguel-rio-de-janeiro-rj-121907,https://d3r4ngrkezrhn6.cloudfront.net/public/resale/fotos/imoveis/327x244/apartamento-misto-rio-de-janeiro-080317-1.jpg,,,,,2026-06-01T20:26:02,Praça Única
Dênis de Oliveira Fernandes,Imóvel Industrial à Venda Região Rural da Flora,,,,GALPAO INDUSTRIAL,,473253.02,,,,,2026-07-27,https://mercado.bomvalor.com.br/leiloeirodenis/imoveis/galpao-industrial/imovel-industrial-a-venda-regiao-rural-da-flora-98856,https://d3r4ngrkezrhn6.cloudfront.net/public/bomvalorjudicial/fotos/imoveis/327x244/galpao_industrial_tres_coracoes-500387-1.jpg,,,,,2026-06-01T20:26:02,18ª Praça
Dênis de Oliveira Fernandes,Imóvel Industrial à Venda Região Rural da Flora,,,,GALPAO INDUSTRIAL,,946506.03,,,,,2026-08-24,https://mercado.bomvalor.com.br/leiloeirodenis/imoveis/galpao-industrial/imovel-industrial-a-venda-regiao-rural-da-flora-98857,https://d3r4ngrkezrhn6.cloudfront.net/public/bomvalorjudicial/fotos/imoveis/327x244/galpao_industrial_tres_coracoes-500387-1.jpg,,,,,2026-06-01T20:26:02,19ª Praça
Dênis de Oliveira Fernandes,"Apartamento A.T. 139,86m², São José dos Campos/SP",,São José dos Campos,SP,APARTAMENTO,139.86,189517.33,,,,,2026-07-16,https://mercado.bomvalor.com.br/leiloeirodenis/imoveis/apartamento/apartamento-a-t-139-86m-sao-jose-dos-campos-sp-114771,https://d3r4ngrkezrhn6.cloudfront.net/public/bomvalorjudicial/fotos/imoveis/327x244/apartamento_sao_jose_dos_campos_tatetuba-213909-1.jpg,,,,,2026-06-01T20:26:02,Praça Única
Dênis de Oliveira Fernandes,Imóvel Industrial à Venda Região Rural da Flora,,,,GALPAO INDUSTRIAL,,946506.03,,,,,2026-06-29,https://mercado.bomvalor.com.br/leiloeirodenis/imoveis/galpao-industrial/imovel-industrial-a-venda-regiao-rural-da-flora-98853,https://d3r4ngrkezrhn6.cloudfront.net/public/bomvalorjudicial/fotos/imoveis/327x244/galpao_industrial_tres_coracoes-500387-1.jpg,,,,,2026-06-01T20:26:02,15ª Praça
Dênis de Oliveira Fernandes,Imóvel Industrial à Venda Região Rural da Flora,,,,GALPAO INDUSTRIAL,,473253.02,,,,,2026-06-29,https://mercado.bomvalor.com.br/leiloeirodenis/imoveis/galpao-industrial/imovel-industrial-a-venda-regiao-rural-da-flora-98854,https://d3r4ngrkezrhn6.cloudfront.net/public/bomvalorjudicial/fotos/imoveis/327x244/galpao_industrial_tres_coracoes-500387-1.jpg,,,,,2026-06-01T20:26:02,16ª Praça
Dênis de Oliveira Fernandes,"Apartamento A.T. 77,10m², em Taboão da Serra/SP",,em Taboão da Serra,SP,APARTAMENTO,77.1,60500.0,,,,,2026-06-18,https://mercado.bomvalor.com.br/leiloeirodenis/imoveis/apartamento/apartamento-a-t-77-10m-em-taboao-da-serra-sp-116686,https://d3r4ngrkezrhn6.cloudfront.net/public/bomvalorjudicial/fotos/imoveis/327x244/apartamento_taboao_da_serra_parque_pinheiros-566696-1.jpg,,,,,2026-06-01T20:26:02,1ª Praça
Dênis de Oliveira Fernandes,"Apto A.C. 113,56 m² - Centro, Ponta Grossa/PR",,Ponta Grossa,PR,APARTAMENTO MISTO,113.56,201500.0,,,,,2026-06-22,https://mercado.bomvalor.com.br/leiloeirodenis/imoveis/apartamento-misto/apto-a-c-113-56-m-centro-ponta-grossa-pr-121053,https://d3r4ngrkezrhn6.cloudfront.net/public/resale/fotos/imoveis/327x244/apartamento-misto-ponta-grossa-080354-1.jpg,,,,,2026-06-01T20:26:02,Praça Única
Dênis de Oliveira Fernandes,"Leilão A.F. - Apartamento A.T. 47,00m², em Juiz de Fora/MG",,em Juiz de Fora,MG,APARTAMENTO,47.0,153008.45,,,,,2026-06-16,https://mercado.bomvalor.com.br/leiloeirodenis/imoveis/apartamento/leilao-a-f-apartamento-a-t-47-00m-em-juiz-de-fora-mg-121209,https://d3r4ngrkezrhn6.cloudfront.net/public/creditas/fotos/imoveis/327x244/apartamento_juiz_de_fora_mariano_procopio-821886-1.jpg,,,,,2026-06-01T20:26:02,1ª Praça
Dênis de Oliveira Fernandes,"Casa A.T. 139 m² - Vila Valqueire, Rio de Janeiro/RJ",,Rio de Janeiro,RJ,CASA,139.0,408000.0,,,,,2026-06-19,https://mercado.bomvalor.com.br/leiloeirodenis/imoveis/casa/casa-a-t-139-m-vila-valqueire-rio-de-janeiro-rj-121843,https://d3r4ngrkezrhn6.cloudfront.net/public/resale/fotos/imoveis/327x244/casa-rio-de-janeiro-999431-1.jpg,,,,,2026-06-01T20:26:02,Praça Única
Dênis de Oliveira Fernandes,"Apto A.C. 51,76 m² - Centro, Valença/RJ",,Valença,RJ,APARTAMENTO MISTO,51.76,168700.0,,,,,2026-06-09,https://mercado.bomvalor.com.br/leiloeirodenis/imoveis/apartamento-misto/apto-a-c-51-76-m-centro-valenca-rj-118380,https://d3r4ngrkezrhn6.cloudfront.net/public/resale/fotos/imoveis/327x244/apartamento-misto-valenca-080388-1.jpg,,,,,2026-06-01T20:26:02,Praça Única
Dênis de Oliveira Fernandes,"Direitos Apartamento A.T. 63,50m², Santa Barbara D'Oeste/SP",,Santa Barbara D'Oeste,SP,CASA,63.5,58125.18,,,,,2026-07-16,https://mercado.bomvalor.com.br/leiloeirodenis/imoveis/casa/direitos-apartamento-a-t-63-50m-santa-barbara-d-oeste-sp-121932,https://d3r4ngrkezrhn6.cloudfront.net/public/bomvalorjudicial/fotos/imoveis/327x244/casa_santa_barbara_d_oeste_chacara_taver-612756-1.jpg,,,,,2026-06-01T20:26:02,1ª Praça
Dênis de Oliveira Fernandes,"Direito Casa 159,50m², em Ribeirão Preto/SP",,em Ribeirão Preto,SP,CASA,159.5,57500.0,,,,,2026-07-16,https://mercado.bomvalor.com.br/leiloeirodenis/imoveis/casa/direito-casa-159-50m-em-ribeirao-preto-sp-121936,https://d3r4ngrkezrhn6.cloudfront.net/public/bomvalorjudicial/fotos/imoveis/327x244/casa_ribeirao_preto_vila_manoel_maximiano_junqueira-344082-2.jpg,,,,,2026-06-01T20:26:02,1ª Praça
Felipe Nunes Gomes Teixeira Bignardi,"Lote A.T. 160 m² - Boa Vista, Arcoverde/PE",,Arcoverde,PE,LOTE RESIDENCIAL,160.0,40000.0,,,,,2026-06-01,https://mercado.bomvalor.com.br/leiloei/imoveis/lote-residencial/lote-a-t-160-m-boa-vista-arcoverde-pe-118278,https://d3r4ngrkezrhn6.cloudfront.net/public/resale/fotos/imoveis/327x244/lote-residencial-arcoverde-860495-1.jpg,,,,,2026-06-01T20:26:18,Praça Única
Felipe Nunes Gomes Teixeira Bignardi,"Lote A.T. 158,8 m² - São Cristovão, Arcoverde/PE",,Arcoverde,PE,LOTE RESIDENCIAL,158.8,35000.0,,,,,2026-06-01,https://mercado.bomvalor.com.br/leiloei/imoveis/lote-residencial/lote-a-t-158-8-m-sao-cristovao-arcoverde-pe-118279,https://d3r4ngrkezrhn6.cloudfront.net/public/resale/fotos/imoveis/327x244/lote-residencial-arcoverde-860500-1.jpg,,,,,2026-06-01T20:26:18,Praça Única
Felipe Nunes Gomes Teixeira Bignardi,"Lote A.T. 155,4 m² - São Cristovão, Arcoverde/PE",,Arcoverde,PE,LOTE RESIDENCIAL,155.4,35000.0,,,,,2026-06-01,https://mercado.bomvalor.com.br/leiloei/imoveis/lote-residencial/lote-a-t-155-4-m-sao-cristovao-arcoverde-pe-118281,https://d3r4ngrkezrhn6.cloudfront.net/public/resale/fotos/imoveis/327x244/lote-residencial-arcoverde-860509-1.jpg,,,,,2026-06-01T20:26:18,Praça Única
Felipe Nunes Gomes Teixeira Bignardi,"Lote A.T. 158,8 m² - São Cristovão, Arcoverde/PE",,Arcoverde,PE,LOTE RESIDENCIAL,158.8,35000.0,,,,,2026-06-01,https://mercado.bomvalor.com.br/leiloei/imoveis/lote-residencial/lote-a-t-158-8-m-sao-cristovao-arcoverde-pe-118285,https://d3r4ngrkezrhn6.cloudfront.net/public/resale/fotos/imoveis/327x244/lote-residencial-arcoverde-860527-1.jpg,,,,,2026-06-01T20:26:18,Praça Única
Felipe Nunes Gomes Teixeira Bignardi,"Lote A.T. 150,8 m² - São Cristovão, Arcoverde/PE",,Arcoverde,PE,LOTE RESIDENCIAL,150.8,35000.0,,,,,2026-06-01,https://mercado.bomvalor.com.br/leiloei/imoveis/lote-residencial/lote-a-t-150-8-m-sao-cristovao-arcoverde-pe-118286,https://d3r4ngrkezrhn6.cloudfront.net/public/resale/fotos/imoveis/327x244/lote-residencial-arcoverde-860532-1.jpg,,,,,2026-06-01T20:26:18,Praça Única
Felipe Nunes Gomes Teixeira Bignardi,"Lote A.T. 160 m² - São Cristovão, Arcoverde/PE",,Arcoverde,PE,LOTE RESIDENCIAL,160.0,35000.0,,,,,2026-06-01,https://mercado.bomvalor.com.br/leiloei/imoveis/lote-residencial/lote-a-t-160-m-sao-cristovao-arcoverde-pe-118287,https://d3r4ngrkezrhn6.cloudfront.net/public/resale/fotos/imoveis/327x244/lote-residencial-arcoverde-860536-1.jpg,,,,,2026-06-01T20:26:18,Praça Única
Felipe Nunes Gomes Teixeira Bignardi,"Lote A.T. 158,8 m² - São Cristovão, Arcoverde/PE",,Arcoverde,PE,LOTE RESIDENCIAL,158.8,35000.0,,,,,2026-06-01,https://mercado.bomvalor.com.br/leiloei/imoveis/lote-residencial/lote-a-t-158-8-m-sao-cristovao-arcoverde-pe-118288,https://d3r4ngrkezrhn6.cloudfront.net/public/resale/fotos/imoveis/327x244/lote-residencial-arcoverde-860541-1.jpg,,,,,2026-06-01T20:26:18,Praça Única
Felipe Nunes Gomes Teixeira Bignardi,"Prédio Industrial A.T. 100.000 m² - Cumbica, Guarulhos/SP",,Guarulhos,SP,GALPAO INDUSTRIAL,100000.0,125000000.0,,,,,2026-06-02,https://mercado.bomvalor.com.br/leiloei/imoveis/galpao-industrial/predio-industrial-a-t-100-000-m-cumbica-guarulhos-sp-118363,https://d3r4ngrkezrhn6.cloudfront.net/public/imoveis-in-out/fotos/imoveis/327x244/galpao_industrial_guarulhos_cumbica-172883-1.jpg,,,,,2026-06-01T20:26:18,Praça Única
Felipe Nunes Gomes Teixeira Bignardi,"Apto - Campo Grande, Rio de Janeiro/RJ",,Rio de Janeiro,RJ,APARTAMENTO MISTO,,75600.0,,,,,2026-06-09,https://mercado.bomvalor.com.br/leiloei/imoveis/apartamento-misto/apto-campo-grande-rio-de-janeiro-rj-118378,https://d3r4ngrkezrhn6.cloudfront.net/public/resale/fotos/imoveis/327x244/apartamento-misto-rio-de-janeiro-080383-1.jpg,,,,,2026-06-01T20:26:18,Praça Única
Felipe Nunes Gomes Teixeira Bignardi,Lote A.T. 1.000 m² - Carmópolis de Minas/MG,,Carmópolis de Minas,MG,LOTE RESIDENCIAL,1000.0,95590.24,,,,,2026-06-09,https://mercado.bomvalor.com.br/leiloei/imoveis/lote-residencial/lote-a-t-1-000-m-carmopolis-de-minas-mg-118388,https://d3r4ngrkezrhn6.cloudfront.net/public/resale/fotos/imoveis/327x244/lote-residencial-carmopolis-de-minas-860593-1.jpg,,,,,2026-06-01T20:26:18,Praça Única
Felipe Nunes Gomes Teixeira Bignardi,"Lote A.T. 8.541 m² - Alvorada, Lavras/MG",,Lavras,MG,LOTE RESIDENCIAL,8541.0,465700.0,,,,,2026-06-09,https://mercado.bomvalor.com.br/leiloei/imoveis/lote-residencial/lote-a-t-8-541-m-alvorada-lavras-mg-118390,https://d3r4ngrkezrhn6.cloudfront.net/public/resale/fotos/imoveis/327x244/lote-residencial-lavras-860609-1.jpg,,,,,2026-06-01T20:26:18,Praça Única
Felipe Nunes Gomes Teixeira Bignardi,"Prédio A.T. 450 m² - Vl. N. Srª. de Lourdes, Pouso Alegre/MG",,Pouso Alegre,MG,PREDIO MISTO,450.0,750000.0,,,,,2026-06-09,https://mercado.bomvalor.com.br/leiloei/imoveis/predio-misto/predio-a-t-450-m-vl-n-sr-de-lourdes-pouso-alegre-mg-118391,https://d3r4ngrkezrhn6.cloudfront.net/public/resale/fotos/imoveis/327x244/predio-misto-pouso-alegre-860616-1.jpg,,,,,2026-06-01T20:26:18,Praça Única
Felipe Nunes Gomes Teixeira Bignardi,"Lote A.T. 450 m² - Jd. Maracanã, Uberaba/MG",,Uberaba,MG,LOTE COMERCIAL,450.0,350000.0,,,,,2026-06-09,https://mercado.bomvalor.com.br/leiloei/imoveis/lote-comercial/lote-a-t-450-m-jd-maracana-uberaba-mg-118392,https://d3r4ngrkezrhn6.cloudfront.net/public/resale/fotos/imoveis/327x244/lote-comercial-uberaba-860620-1.jpg,,,,,2026-06-01T20:26:18,Praça Única
Felipe Nunes Gomes Teixeira Bignardi,"Lote A.T. 450 m² - Jd. Maracanã, Uberaba/MG",,Uberaba,MG,LOTE COMERCIAL,450.0,350000.0,,,,,2026-06-09,https://mercado.bomvalor.com.br/leiloei/imoveis/lote-comercial/lote-a-t-450-m-jd-maracana-uberaba-mg-118393,https://d3r4ngrkezrhn6.cloudfront.net/public/resale/fotos/imoveis/327x244/lote-comercial-uberaba-860630-1.jpg,,,,,2026-06-01T20:26:18,Praça Única
Felipe Nunes Gomes Teixeira Bignardi,"Lote A.T. 330,74 m² - Jd. Maracanã, Uberaba/MG",,Uberaba,MG,LOTE COMERCIAL,330.74,200000.0,,,,,2026-06-09,https://mercado.bomvalor.com.br/leiloei/imoveis/lote-comercial/lote-a-t-330-74-m-jd-maracana-uberaba-mg-118394,https://d3r4ngrkezrhn6.cloudfront.net/public/resale/fotos/imoveis/327x244/lote-comercial-uberaba-860645-1.jpg,,,,,2026-06-01T20:26:18,Praça Única
Felipe Nunes Gomes Teixeira Bignardi,QUOTA-PARTE DE IMÓVEL RESIDENCIAL COM 3 QUARTOS EM ESMERALDA,,,,CASA,,62500.0,,,,,2026-06-09,https://mercado.bomvalor.com.br/leiloei/imoveis/casa/quota-parte-de-imovel-residencial-com-3-quartos-em-esmeralda-120695,https://d3r4ngrkezrhn6.cloudfront.net/public/bomvalorjudicial/fotos/imoveis/327x244/casa_esmeraldas_silverado-862166-1.jpg,,,,,2026-06-01T20:26:18,1ª Praça
Felipe Nunes Gomes Teixeira Bignardi,"Sala A.T. 39,87 m² - Asa Sul, Brasília/DF",,Brasília,DF,ANDAR COMERCIAL,39.87,92108.59,,,,,2026-06-15,https://mercado.bomvalor.com.br/leiloei/imoveis/andar-comercial/sala-a-t-39-87-m-asa-sul-brasilia-df-120697,https://d3r4ngrkezrhn6.cloudfront.net/public/resale/fotos/imoveis/327x244/sala-ou-conjunto-comercial-brasilia-860144-1.jpg,,,,,2026-06-01T20:26:18,Praça Única
Felipe Nunes Gomes Teixeira Bignardi,"Casa A.T. 249,9 m² - Jd. Bela Vista, Formosa/GO",,Formosa,GO,CASA,249.9,392473.12,,,,,2026-06-15,https://mercado.bomvalor.com.br/leiloei/imoveis/casa/casa-a-t-249-9-m-jd-bela-vista-formosa-go-120699,https://d3r4ngrkezrhn6.cloudfront.net/public/resale/fotos/imoveis/327x244/casa-formosa-860154-1.jpg,,,,,2026-06-01T20:26:18,Praça Única
Felipe Nunes Gomes Teixeira Bignardi,"Apto - Ed. Chamonix, Icaraí, Niterói/RJ",,Niterói,RJ,APARTAMENTO MISTO,,331723.91,,,,,2026-06-15,https://mercado.bomvalor.com.br/leiloei/imoveis/apartamento-misto/apto-ed-chamonix-icarai-niteroi-rj-120700,https://d3r4ngrkezrhn6.cloudfront.net/public/resale/fotos/imoveis/327x244/apartamento-misto-niteroi-080321-1.jpg,,,,,2026-06-01T20:26:18,Praça Única
Felipe Nunes Gomes Teixeira Bignardi,"Apto - Galo Branco, São Gonçalo/RJ",,São Gonçalo,RJ,CASA,,60000.0,,,,,2026-06-15,https://mercado.bomvalor.com.br/leiloei/imoveis/casa/apto-galo-branco-sao-goncalo-rj-120705,https://d3r4ngrkezrhn6.cloudfront.net/public/resale/fotos/imoveis/327x244/casa-sao-goncalo-080343-1.jpg,,,,,2026-06-01T20:26:18,Praça Única
Felipe Nunes Gomes Teixeira Bignardi,"Casa A.T. 200 m² - Vila Nova Mazzei, São Paulo/SP",,São Paulo,SP,CASA,200.0,417900.0,,,,,2026-06-15,https://mercado.bomvalor.com.br/leiloei/imoveis/casa/casa-a-t-200-m-vila-nova-mazzei-sao-paulo-sp-120706,https://d3r4ngrkezrhn6.cloudfront.net/public/resale/fotos/imoveis/327x244/casa-sao-paulo-080350-1.jpg,,,,,2026-06-01T20:26:18,Praça Única
